open,close,high,low,volume,median_prior,stdv_prior,deep_median,deep_stdv,growth,difference,buy,sell
61.222,60.949,62.647,60.79,54525.34312,59.1185,1.04637,59.23957,0.61811,-0.273,-0.281,0,0
60.949,61.263,61.938,60.85,24064.6768,59.95567,1.30011,59.336,0.71784,0.314,0.314,0,0
61.263,61.002,61.357,60.514,18091.14798,60.75267,0.91727,59.41133,0.80474,-0.261,-0.261,0,0
60.929,61.07,61.188,60.91,7106.735271,61.108,0.15674,59.46657,0.87445,0.141,0.068,0,0
61.01,61.495,61.929,60.951,12667.08106,61.07933,0.15041,59.53998,0.91297,0.485,0.425,0,1
61.496,60.48,61.809,59.789,23887.87719,61.12817,0.21245,59.63667,0.96583,-1.016,-1.015,0,0
60.48,60.331,61,60.3,11075.89436,61.08,0.38291,59.69174,1.01054,-0.149,-0.149,0,0
60.334,60.462,60.482,60.12,8460.516793,60.882,0.52839,59.71511,1.02021,0.128,0.131,0,0
60.415,59.994,60.449,59.98,8720.172968,60.59717,0.44581,59.74959,1.02949,-0.421,-0.468,0,1
59.994,59.605,59.994,59.26,12897.72703,60.336,0.1788,59.76915,1.03425,-0.389,-0.389,0,1
59.606,60.113,60.379,59.603,8519.355941,60.134,0.33033,59.77461,1.03339,0.507,0.508,0,1
60.113,59.905,60.261,59.903,4504.741389,59.9545,0.3111,59.79024,1.03319,-0.208,-0.208,0,1
59.902,60.037,60.303,59.902,5909.005618,59.88933,0.2334,59.8087,1.03328,0.135,0.132,0,1
60.037,58.27,60.058,58.221,40653.40528,59.946,0.19146,59.8232,1.03319,-1.767,-1.767,0,0
58.319,57.9,58.54,56.05,43376.17345,59.71067,0.7106,59.8115,1.05499,-0.419,-0.37,0,0
57.899,58.384,58.641,57.1,13391.25036,59.0775,1.01341,59.77607,1.09672,0.485,0.484,0,0
58.36,58.493,58.524,58.25,6631.890337,58.46817,0.79707,59.75315,1.12636,0.133,0.109,0,0
58.521,58.08,58.521,56.942,12744.12796,58.22583,0.25925,59.74163,1.1388,-0.441,-0.413,0,0
58.096,58.142,58.166,57.15,8103.651039,58.2895,0.2471,59.73411,1.14861,0.046,0.062,0,0
58.13,58.942,59,58.019,7447.582298,58.282,0.20136,59.71598,1.17044,0.812,0.8,0,1
58.942,59,59.263,58.773,8458.641398,58.3185,0.34723,59.71093,1.17843,0.058,0.058,0,1
59,57.928,59.001,57.3,11217.66284,58.542,0.46009,59.7282,1.16417,-1.072,-1.072,0,0
57.87,57.925,58.228,57.69,5301.185406,58.657,0.49131,59.71728,1.17993,0.055,-0.003,0,0
57.925,57.823,58.984,57.6,15533.22101,58.44417,0.58845,59.62298,1.21028,-0.102,-0.102,0,0
57.816,57,58,56.998,11306.42647,58.0785,0.45336,59.48335,1.21861,-0.816,-0.823,0,0
56.998,56.906,57.589,56.507,7532.869181,57.7265,0.35903,59.32257,1.24068,-0.092,-0.094,0,0
56.924,57.372,57.922,55.351,28694.52148,57.41133,0.48836,59.1408,1.26847,0.448,0.466,0,0
57.351,57.496,57.5,56.834,6620.741893,57.16933,0.35967,58.97335,1.26701,0.145,0.124,0,0
57.498,57.789,58.19,57.373,3901.258964,57.1745,0.26058,58.80687,1.20437,0.291,0.293,0,0
57.841,57.707,58.598,57.66,8554.07161,57.405,0.28276,58.66146,1.12564,-0.134,-0.082,0,0
57.707,57.708,58,57.571,2792.374537,57.61367,0.19357,58.54704,1.07399,0.001,0.001,0,0
57.705,58.23,58.651,57.61,2862.172481,57.70833,0.11692,58.43007,1.00913,0.525,0.522,0,0
58.202,58.014,58.22,57.623,2251.850252,57.81633,0.20965,58.3328,0.93773,-0.188,-0.216,0,1
58.124,58.213,58.367,57.865,4938.159296,57.92767,0.25324,58.25926,0.8827,0.089,0.199,0,1
58.237,58.229,58.577,57.99,6713.782687,58.08133,0.20099,58.18574,0.81082,-0.008,0.016,0,1
58.245,57.9,58.307,57.56,12424.56406,58.16983,0.08637,58.10852,0.70937,-0.345,-0.329,0,1
57.831,57.719,57.929,57.554,3785.004525,58.158,0.13386,58.02604,0.58609,-0.112,-0.181,0,1
57.798,56.477,57.799,56.477,9119.564108,58.02683,0.23742,57.96611,0.50158,-1.321,-1.242,0,0
56.411,56.658,57.235,56.326,5255.848169,57.66167,0.60845,57.92385,0.54479,0.247,0.181,0,0
56.71,57.07,57.07,56.361,2919.332098,57.149,0.69979,57.85398,0.6112,0.36,0.412,0,0
57.07,57.013,57.2,56.711,2997.027797,56.854,0.51678,57.78717,0.63006,-0.057,-0.057,0,0
57.013,56.747,57.037,56.584,2981.226907,56.822,0.27124,57.73243,0.63623,-0.266,-0.266,0,0
56.667,56,56.667,55.889,4338.162868,56.93717,0.16405,57.67857,0.6544,-0.667,-0.747,0,0
56.049,56.03,56.526,56,3258.847311,56.75167,0.40252,57.5828,0.68133,-0.019,0.03,0,0
56.03,56.367,56.804,55.637,8036.211187,56.41767,0.444,57.45535,0.68395,0.337,0.337,0,0
56.399,56.455,56.691,55.851,4855.397472,56.1905,0.27057,57.35685,0.68655,0.056,0.088,0,0
56.523,56.989,57.076,56.45,4344.180091,56.22167,0.20509,57.29291,0.70186,0.466,0.534,0,0
56.97,57.164,57.396,56.526,7388.627935,56.4605,0.31019,57.2443,0.70021,0.194,0.175,0,0
57.163,57.285,57.342,56.922,4167.940016,56.75,0.32823,57.22948,0.6952,0.122,0.121,0,1
57.152,56.6,57.272,56.37,4115.799493,57.01567,0.26899,57.2413,0.69268,-0.552,-0.685,0,1
56.597,56.904,57.096,56.597,2190.235266,57.05567,0.24499,57.22948,0.6974,0.307,0.304,0,1
56.88,56.466,56.899,56.252,3068.451866,56.95017,0.29921,57.20022,0.70344,-0.414,-0.438,0,0
56.361,56.185,56.921,56.111,11752.94006,56.7665,0.25579,57.15802,0.7054,-0.176,-0.281,0,0
56.212,55.397,56.803,54.752,38057.0745,56.5655,0.2867,57.09276,0.71507,-0.815,-0.788,0,0
55.397,55.894,56.057,55.397,8355.176771,56.25017,0.48768,57.01002,0.7541,0.497,0.497,0,0
55.921,55.979,56.75,55.515,16244.40977,55.90767,0.42351,56.90907,0.77456,0.058,0.085,0,0
55.969,56.422,56.649,55.862,2623.59495,55.8,0.33169,56.81524,0.75338,0.453,0.443,0,1
56.422,55.848,56.422,55.8,2522.941213,55.93033,0.32602,56.72946,0.70564,-0.574,-0.574,0,0
55.9,55.901,56.075,55.51,4168.423512,56.0935,0.25864,56.63824,0.639,0.001,0.053,0,1
55.902,55.549,56.28,55.54,8198.154148,56.077,0.26999,56.5438,0.57502,-0.353,-0.352,0,1
55.594,55.355,55.78,55.287,10321.78697,55.92033,0.28139,56.4547,0.53494,-0.239,-0.194,0,1
55.355,55.032,55.499,55.001,6471.055558,55.70017,0.23421,56.38239,0.53296,-0.323,-0.323,0,1
55.032,55.075,55.784,55.031,7133.704675,55.4645,0.29201,56.32409,0.58553,0.043,0.043,0,1
55.099,54.442,55.099,54.368,15309.33526,55.2405,0.23044,56.24424,0.62644,-0.657,-0.633,0,0
54.46,54.1,54.546,54.087,8034.934494,55.00583,0.30155,56.1455,0.6749,-0.36,-0.342,0,0
54.1,53.679,54.261,53.679,14174.38959,54.70133,0.4229,56.03246,0.75748,-0.421,-0.421,0,0
53.678,53.673,53.678,53.25,8461.292397,54.31333,0.47932,55.9262,0.8714,-0.005,-0.006,0,1
53.701,54.55,54.62,52.9,34096.60781,53.94833,0.32534,55.82341,0.98646,0.849,0.877,0,1
54.55,54.927,55.65,54.401,13020.27367,53.89683,0.36102,55.73328,1.04567,0.377,0.377,0,1
54.935,53.265,55.056,51.9,84842.14047,54.17983,0.56041,55.65987,1.05454,-1.67,-1.662,0,0
53.265,52.897,53.548,51.174,66534.26284,54.32133,0.68537,55.54439,1.08708,-0.368,-0.368,0,0
52.897,52.561,53.319,52.1,13809.33005,53.97317,0.93046,55.37109,1.14838,-0.336,-0.336,0,0
52.602,53.523,53.826,52.199,22685.40175,53.30333,0.84221,55.17565,1.19937,0.921,0.962,0,0
53.49,53.936,54.05,52.709,17833.0511,52.9575,0.37557,55.00985,1.21918,0.446,0.413,0,0
53.939,54.179,54.54,53.657,9626.389527,53.16817,0.56246,54.87778,1.18736,0.24,0.243,0,0
54.18,53.62,54.366,53.379,11289.49204,53.6115,0.56148,54.76413,1.13221,-0.56,-0.559,0,0
53.662,54.567,54.98,53.62,9739.224726,53.89067,0.28462,54.66096,1.09826,0.905,0.947,0,1
54.567,54.764,56.016,54.567,15998.65621,54.0245,0.35908,54.58748,1.07588,0.197,0.197,0,1
54.76,54.18,54.819,53.986,8378.217824,54.22667,0.49182,54.54487,1.05065,-0.58,-0.584,0,0
54.132,54.499,54.5,53.871,7814.842172,54.41667,0.42644,54.48052,1.00789,0.367,0.319,0,1
54.5,54.533,55,54.489,21590.84012,54.48367,0.27496,54.39878,0.9374,0.033,0.034,0,1
54.562,53.21,54.563,53.111,14841.27381,54.434,0.2368,54.32841,0.85828,-1.352,-1.323,1,0
53.21,56.519,58.836,51.9,73039.30752,54.23933,0.52854,54.24083,0.80496,3.309,3.309,0,0
56.51,56.811,58.5,55.9,38709.51576,54.42233,1.21436,54.20339,0.82833,0.301,0.292,0,0
56.839,56.009,57.118,54.386,20078.84565,55.137,1.69438,54.25496,0.93825,-0.83,-0.802,0,0
56.009,57,57,55.854,7074.669045,55.983,1.39094,54.30846,1.02656,0.991,0.991,0,0
56.97,57.695,57.989,56.969,17676.64202,56.52967,0.43327,54.37154,1.11817,0.725,0.695,0,0
57.725,57.239,58.029,57.112,16555.96859,56.75367,0.6496,54.48293,1.27329,-0.486,-0.456,0,0
57.233,57.256,57.59,57,11231.17477,57.10633,0.62943,54.62215,1.41441,0.023,0.017,0,0
57.287,57.523,57.776,57.104,6922.868328,57.353,0.29626,54.76802,1.50287,0.236,0.267,0,0
57.652,57.511,57.91,57.211,12347.5262,57.37717,0.20246,54.93017,1.57745,-0.141,-0.012,0,0
57.51,57.83,57.927,57.44,7539.89842,57.41033,0.17419,55.08043,1.65564,0.32,0.319,0,0
57.83,58.594,58.94,57.83,29375.41644,57.55217,0.17989,55.20789,1.73693,0.764,0.764,0,1
58.501,58.047,58.573,57.751,12628.02501,57.82117,0.40474,55.38667,1.81832,-0.454,-0.547,0,0
58.036,58.62,58.97,57.44,21618.41416,58.052,0.42136,55.61246,1.84098,0.584,0.573,0,1
58.571,58.228,58.72,58.058,10380.26563,58.27133,0.34027,55.85589,1.81367,-0.343,-0.392,0,0
58.228,57.651,58.593,57.539,8393.329144,58.33383,0.26392,56.08793,1.7796,-0.577,-0.577,0,0
57.629,57.154,59,56.776,32893.0619,58.22233,0.35803,56.2717,1.74231,-0.475,-0.497,0,1
57.153,57.41,57.501,57.032,3604.384507,57.91017,0.52091,56.41659,1.68943,0.257,0.256,0,1
57.452,57.261,57.53,57.133,3213.626049,57.5375,0.4023,56.56361,1.60658,-0.191,-0.149,0,1
57.266,57.922,58,57.2,8272.387623,57.34317,0.188,56.70457,1.521,0.656,0.661,0,1
57.952,56.91,57.955,56.813,5647.86481,57.41067,0.27309,56.83189,1.46683,-1.042,-1.012,0,1
56.917,55.66,56.917,55.657,11413.71692,57.4605,0.40873,56.96063,1.38239,-1.257,-1.25,0,1
55.75,56.015,56.499,55.683,5856.349019,57.1045,0.84525,57.04641,1.27619,0.265,0.355,0,1
56.015,55.635,56.14,55.351,5884.796808,56.534,0.88845,57.1058,1.18387,-0.38,-0.38,0,1
55.61,55.59,55.902,55.511,4494.774501,55.99867,0.48014,57.19011,0.99385,-0.02,-0.045,0,1
55.58,54.266,55.58,53.89,22169.4626,55.76917,0.19833,57.22209,0.85851,-1.314,-1.324,0,0
54.249,53.477,54.74,53.45,14975.83571,55.44933,0.60289,57.14654,0.98503,-0.772,-0.789,1,0
53.495,55.416,55.503,53.495,15805.41581,54.79533,0.91952,57.0352,1.18851,1.921,1.939,0,0
55.36,54.811,55.561,54.76,6300.263711,54.41383,0.90942,56.94611,1.31065,-0.549,-0.605,0,0
54.786,54.68,54.998,54.4,6581.466948,54.468,0.87049,56.84841,1.36116,-0.106,-0.131,0,0
54.68,54.842,55.235,54.583,3083.100083,54.758,0.69285,56.72889,1.42011,0.162,0.162,0,0
54.832,55.389,55.686,54.818,5704.91998,54.85983,0.25417,56.62091,1.47152,0.557,0.547,0,0
55.389,55.542,55.68,55.131,4650.37985,54.86817,0.26489,56.52115,1.49402,0.153,0.153,0,1
55.549,55.241,55.649,55.153,4037.351086,55.11233,0.36777,56.42915,1.49099,-0.308,-0.301,0,0
55.241,54.385,55.249,54.2,7354.338309,55.32367,0.26667,56.33024,1.48056,-0.856,-0.856,0,0
54.386,54.325,54.581,53.33,10100.44211,55.2245,0.43324,56.18246,1.45476,-0.061,-0.06,0,0
54.324,54.626,54.638,53.929,7341.085323,54.8545,0.54798,56.01209,1.4277,0.302,0.301,0,0
54.627,54.74,55.1,54.354,10773.88102,54.54783,0.35751,55.84457,1.36876,0.113,0.114,0,0
54.76,54.23,54.899,54.221,6953.983011,54.50467,0.18115,55.683,1.271,-0.53,-0.51,0,0
54.23,54.51,54.617,54.08,12503.6865,54.55117,0.22153,55.53324,1.19514,0.28,0.28,0,0
54.51,54.501,54.927,54.265,7558.566502,54.51617,0.23902,55.40187,1.14706,-0.009,-0.009,0,0
54.501,54.452,54.756,54.21,4046.000863,54.45683,0.20121,55.28117,1.08573,-0.049,-0.049,0,0
54.452,54.93,54.997,54.441,4423.977558,54.45067,0.11028,55.15596,0.99988,0.478,0.478,0,0
54.936,55.778,55.778,54.88,11560.061,54.55767,0.1842,55.02974,0.85245,0.842,0.848,0,0
55.8,55.309,55.958,55.099,6692.635344,54.8415,0.51248,54.93957,0.68019,-0.491,-0.469,0,0
55.309,54.999,55.414,54.999,2539.032686,55.20083,0.53067,54.90765,0.61861,-0.31,-0.31,0,0
54.999,55.294,55.371,54.966,4801.716927,55.35517,0.36972,54.87598,0.58515,0.295,0.295,0,0
55.341,56.039,56.311,55.089,14603.55237,55.285,0.29327,54.84648,0.55145,0.698,0.745,0,0
56.059,55.487,56.06,55.434,12205.1452,55.33017,0.38044,54.85039,0.56203,-0.572,-0.552,0,0
55.542,55.598,55.87,55.486,5534.284434,55.5365,0.42753,54.88735,0.58011,0.056,0.111,0,0
55.561,55.849,55.849,55.314,2494.72809,55.67767,0.30014,54.96157,0.54625,0.288,0.251,0,0
55.85,55.968,56,55.799,3631.793523,55.68267,0.22331,55.01589,0.51814,0.118,0.119,0,0
55.959,55.649,55.977,55.597,2664.024166,55.728,0.18249,55.0517,0.54699,-0.31,-0.319,0,0
55.648,55.262,55.718,55.239,1719.955096,55.806,0.1662,55.09826,0.56442,-0.386,-0.387,0,0
55.364,55.35,55.449,55.17,3496.657106,55.72267,0.26664,55.12843,0.56533,-0.014,0.088,0,0
55.35,55.4,55.415,55.095,3305.374736,55.53867,0.26209,55.13915,0.56422,0.05,0.05,0,0
55.4,55.392,55.42,55.141,4742.526702,55.39567,0.13171,55.13522,0.56199,-0.008,-0.008,0,0
55.389,55.805,55.859,55.227,3151.291541,55.376,0.0241,55.13526,0.56108,0.416,0.413,0,0
55.804,56.035,56.074,55.74,6475.91575,55.456,0.17198,55.16935,0.5588,0.231,0.23,0,0
55.985,56.501,56.593,55.985,9341.521414,55.6375,0.28008,55.23735,0.55105,0.516,0.466,0,0
56.578,56.377,56.899,56,18577.76554,55.91983,0.36432,55.31422,0.56452,-0.201,-0.124,0,0
56.365,56.144,56.85,56,8669.376517,56.21333,0.31433,55.39222,0.59601,-0.221,-0.233,0,0
56.145,56.029,56.225,55.996,5684.990172,56.325,0.22255,55.46872,0.58646,-0.116,-0.115,0,0
56.029,55.991,56.198,55.842,5680.609505,56.273,0.20242,55.54337,0.5485,-0.038,-0.038,0,0
56.018,55.49,56.039,55.2,4841.55939,56.11717,0.13739,55.60878,0.50823,-0.528,-0.501,0,0
55.5,55.851,55.919,55.489,1754.296446,55.95033,0.23169,55.66433,0.44964,0.351,0.361,0,0
55.852,55.295,55.89,54,7305.771167,55.81317,0.2546,55.70713,0.39627,-0.557,-0.556,0,0
55.201,55.11,55.3,54.589,7353.259375,55.66767,0.27888,55.71654,0.38452,-0.091,-0.185,0,0
55.11,55.054,55.325,54.96,4043.683865,55.46817,0.3239,55.6992,0.39722,-0.056,-0.056,0,0
55.055,55.21,55.211,54.92,6583.356363,55.27033,0.29731,55.69607,0.40058,0.155,0.156,0,0
55.21,55.598,55.939,54.89,6247.740992,55.12333,0.06837,55.69546,0.40057,0.388,0.388,0,0
55.583,55.5,55.727,55.211,2301.34274,55.20617,0.20436,55.68302,0.40041,-0.083,-0.098,0,0
55.5,56,56,55.26,2654.079931,55.35933,0.22978,55.67296,0.39648,0.5,0.5,0,0
55.998,55.73,56.001,55.717,3868.319389,55.56517,0.255,55.68078,0.39959,-0.268,-0.27,0,0
55.777,55.27,55.821,55.23,3768.621491,55.7185,0.23295,55.6877,0.4012,-0.507,-0.46,0,0
55.25,55.141,55.292,54.9,3338.091814,55.7125,0.28622,55.67093,0.40299,-0.109,-0.129,0,0
55.152,55.11,55.39,55.003,2830.45337,55.52767,0.35137,55.64448,0.41232,-0.042,-0.031,0,0
55.11,55.001,55.275,55,4234.460694,55.28333,0.25002,55.63039,0.42225,-0.109,-0.109,0,0
55.009,55.25,55.3,54.76,7842.485832,55.12733,0.0805,55.61728,0.43545,0.241,0.249,0,0
55.251,55.295,55.339,55.09,8697.163821,55.10533,0.09308,55.60661,0.44506,0.044,0.045,0,0
55.295,55.21,55.335,55.028,2321.816523,55.15267,0.13028,55.60126,0.44838,-0.085,-0.085,0,0
55.21,55.1,55.467,54.97,4447.113369,55.21833,0.10744,55.58628,0.45208,-0.11,-0.11,0,0
55.1,55.122,55.448,54.858,7716.70593,55.22683,0.07284,55.55304,0.45401,0.022,0.022,0,0
55.2,55.188,55.297,55.039,5262.568532,55.17283,0.07859,55.50383,0.43385,-0.012,0.066,0,0
55.195,55.703,55.807,55.145,7529.023202,55.15333,0.0515,55.44802,0.38304,0.508,0.515,0,0
55.676,55.12,55.916,54.8,11865.22013,55.25133,0.22514,55.413,0.3448,-0.556,-0.583,0,0
55.053,54.819,55.15,54.635,3522.604049,55.347,0.26702,55.38304,0.31792,-0.234,-0.301,0,0
54.846,54.833,55.019,54.74,2010.45264,55.261,0.35509,55.33635,0.30141,-0.013,0.014,0,0
54.916,55,55.11,54.9,1851.590576,55.05783,0.32817,55.29659,0.29893,0.084,0.167,0,0
55,54.815,55.157,54.794,2518.562963,54.91117,0.09683,55.26539,0.29289,-0.185,-0.185,0,0
54.838,54.86,54.954,54.645,2736.034553,54.90167,0.08351,55.23643,0.28868,0.022,0.045,0,0
54.86,54.929,55.028,54.707,3517.45786,54.90483,0.08098,55.22311,0.29908,0.069,0.069,0,0
54.93,54.906,55.168,54.779,5533.808043,54.88367,0.06857,55.21496,0.30547,-0.024,-0.023,0,0
54.906,54.93,55.047,54.834,2173.023021,54.88717,0.03958,55.20563,0.31077,0.024,0.024,0,0
54.833,54.995,55.108,54.83,1444.91342,54.91017,0.02718,55.1845,0.31046,0.162,0.065,0,0
54.995,54.958,55.09,54.826,1444.338122,54.91667,0.05238,55.15722,0.30566,-0.037,-0.037,0,0
55.005,55.708,55.708,54.957,3460.685959,54.93617,0.06163,55.12359,0.27449,0.703,0.75,0,0
55.703,55.131,55.75,55.13,3381.321666,55.08233,0.31315,55.10152,0.23997,-0.572,-0.577,0,0
55.141,54.922,55.376,54.922,2558.998899,55.25,0.35762,55.09689,0.2342,-0.219,-0.209,0,0
54.929,54.701,54.929,54.691,1908.072261,55.26833,0.34831,55.08976,0.23443,-0.228,-0.221,0,0
54.801,55.079,55.101,54.723,3961.470527,55.08783,0.3422,55.07602,0.24208,0.278,0.378,0,0
55.033,55.11,55.147,54.86,2854.278824,54.92883,0.16484,55.071,0.24517,0.077,0.031,0,0
55.11,54.986,55.11,54.9,1935.630155,54.94217,0.16334,55.06848,0.24366,-0.124,-0.124,0,0
54.986,54.8,55.024,54.75,1285.952384,55.01983,0.11745,55.0587,0.23996,-0.186,-0.186,0,0
54.852,54.701,54.939,54.62,2000.108374,55.00417,0.11452,55.04307,0.23913,-0.151,-0.099,0,0
54.701,54.697,54.95,54.617,4936.835052,54.90583,0.14872,55.02661,0.24419,-0.004,-0.004,0,0
54.697,54.7,54.982,54.691,4421.10012,54.7895,0.11563,55.0087,0.25249,0.003,0.003,0,0
54.697,54.259,54.7,54.049,11980.03494,54.72467,0.06241,54.98715,0.25695,-0.438,-0.441,0,0
54.224,54.1,54.26,53.008,18972.73268,54.62517,0.17939,54.94493,0.25594,-0.124,-0.159,0,0
54.1,54.33,54.33,53.783,4291.808252,54.44617,0.28089,54.8912,0.27823,0.23,0.23,0,0
54.22,54.184,54.328,53.95,5419.486208,54.285,0.22119,54.85985,0.31084,-0.036,-0.146,0,0
54.089,54.096,54.196,53.916,2447.157798,54.193,0.08699,54.83213,0.33921,0.007,-0.088,0,0
54.096,53.956,54.187,53.92,2312.144056,54.16983,0.09511,54.7945,0.37033,-0.14,-0.14,0,0
53.956,54.198,54.226,53.858,2465.431154,54.10683,0.09172,54.75617,0.40145,0.242,0.242,0,0
54.21,54.285,54.3,54.093,2126.440801,54.06517,0.09375,54.72261,0.42518,0.075,0.087,0,0
54.285,54.396,54.433,54.269,1904.976623,54.11683,0.13836,54.69448,0.43439,0.111,0.111,0,0
54.385,54.11,54.5,53.818,3241.362507,54.22167,0.14811,54.66937,0.43764,-0.275,-0.286,0,0
54.111,54.114,54.355,54.062,1086.740259,54.2785,0.108,54.64022,0.44346,0.003,0.004,0,0
54.115,54.102,54.244,53.959,2714.112413,54.2335,0.13896,54.60537,0.45185,-0.013,-0.012,0,0
54.17,54.01,54.347,53.992,3663.530576,54.15617,0.1122,54.56763,0.45558,-0.16,-0.092,0,0
54.013,53.873,54.12,53.83,3114.341604,54.10367,0.05189,54.51257,0.42629,-0.14,-0.137,0,0
53.891,53.938,53.938,53.62,3464.448625,54.04717,0.10543,54.44848,0.39009,0.047,0.065,0,0
53.911,54.117,54.221,53.849,3453.767725,53.9825,0.1088,54.39991,0.38317,0.206,0.179,0,0
54.101,54.07,54.367,54.036,2179.905761,53.95717,0.09233,54.36509,0.38004,-0.031,-0.047,0,0
54.07,54.449,54.52,54.07,2128.223814,54.00467,0.10228,54.32793,0.36188,0.379,0.379,0,0
54.449,54.668,54.714,54.365,5590.991617,54.11967,0.17736,54.29263,0.32688,0.219,0.219,0,0
54.669,54.54,54.711,54.3,3928.486631,54.30117,0.25504,54.27135,0.29074,-0.129,-0.128,0,0
54.523,54.8,55.14,54.523,8081.458171,54.47417,0.22113,54.2588,0.26819,0.277,0.26,0,0
54.883,54.716,54.897,54.531,3328.426027,54.60817,0.12753,54.2538,0.26038,-0.167,-0.084,0,0
54.732,54.414,54.732,54.37,2639.530332,54.6885,0.14202,54.25817,0.26928,-0.318,-0.302,0,0
54.414,54.004,54.557,53.98,8633.685859,54.678,0.17606,54.25272,0.26343,-0.41,-0.41,0,0
54.101,54.77,54.888,54.026,14421.53041,54.52717,0.31735,54.24102,0.2585,0.669,0.766,0,0
54.77,55.423,55.95,54.755,21293.72747,54.40583,0.31417,54.25291,0.26997,0.653,0.653,0,0
55.548,56.765,56.971,55.3,23488.06062,54.58033,0.52376,54.29124,0.32725,1.217,1.342,0,0
56.768,55.999,56.79,55.419,18946.70854,55.2295,0.91569,54.37622,0.52003,-0.769,-0.766,0,0
56,57.103,57.6,55.938,16618.76996,55.87883,0.7921,54.47583,0.6651,1.103,1.104,0,0
57.123,56.847,57.562,56.613,13407.10525,56.36383,0.60029,54.58563,0.79109,-0.276,-0.256,0,0
56.86,56.991,57.13,56.792,6651.993772,56.64,0.51524,54.71207,0.92415,0.131,0.144,0,0
56.991,56.68,57.12,56.6,2995.874933,56.82067,0.41854,54.8285,1.02395,-0.311,-0.311,0,0
56.804,57.24,57.261,56.264,7641.52883,56.91533,0.15342,54.93698,1.0981,0.436,0.56,0,0
57.26,57.588,57.9,56.863,15393.44232,56.92767,0.19328,55.05761,1.16803,0.328,0.348,0,1
57.588,57.111,57.669,57.1,7641.737304,57.09383,0.33437,55.20159,1.24639,-0.477,-0.477,0,0
57.111,57.1,57.189,56.9,3608.234442,57.26517,0.29851,55.3425,1.2991,-0.011,-0.011,0,0
57.072,56.838,57.442,56.629,11077.69108,57.293,0.23607,55.47361,1.31842,-0.234,-0.262,0,0
56.834,56.553,56.834,55.83,9758.504364,57.13667,0.24485,55.60457,1.30939,-0.281,-0.285,0,0
56.52,56.23,56.59,56.147,5647.757953,56.918,0.21944,55.72539,1.27522,-0.29,-0.323,0,0
56.23,56.3,56.472,56.16,4599.981087,56.6745,0.29879,55.82804,1.22656,0.07,0.07,0,0
56.265,56.9,57.09,56.245,5642.698895,56.4445,0.23752,55.9228,1.16998,0.635,0.6,0,0
56.9,56.702,57.06,56.65,3261.310552,56.4075,0.26461,56.0238,1.12147,-0.198,-0.198,0,0
56.8,58.2,58.75,56.53,32897.79181,56.5495,0.3207,56.1213,1.08595,1.4,1.498,0,0
58.2,57.897,58.973,57.5,21591.83958,56.96117,0.65115,56.2472,1.08024,-0.303,-0.303,0,0
57.896,57.781,58.18,57.6,9446.246066,57.44983,0.7224,56.39446,1.08507,-0.115,-0.116,0,0
57.855,57.761,58.5,57.61,17796.21048,57.79567,0.51747,56.52659,1.06723,-0.094,-0.02,0,0
57.761,57.224,57.95,57.032,8585.532518,57.89833,0.15844,56.66724,1.01049,-0.537,-0.537,0,0
57.225,57.24,57.839,57.096,10799.76841,57.713,0.24577,56.81,0.87366,0.015,0.016,0,0
57.22,57.101,57.453,56.921,5566.882589,57.511,0.31014,56.93161,0.70749,-0.119,-0.139,0,0
57.04,56.767,57.102,56.646,3816.187339,57.29517,0.23383,57.02135,0.58342,-0.273,-0.334,0,0
56.701,56.885,57.214,56.701,3074.960131,57.09883,0.18117,57.05383,0.53949,0.184,0.118,0,0
56.879,56.309,57.048,56.255,7653.189206,56.95233,0.20173,57.07163,0.51728,-0.57,-0.576,0,0
56.309,56.417,56.783,56.037,5546.617672,56.7635,0.25102,57.07348,0.50575,0.108,0.108,0,0
56.42,56.55,56.569,56.089,10292.07107,56.58333,0.2722,57.04643,0.52575,0.13,0.133,0,0
56.551,56.476,56.653,56.277,4503.437782,56.48067,0.21455,57.02728,0.53795,-0.075,-0.074,0,0
56.47,56.627,56.786,56.441,3354.922277,56.45383,0.09237,57.01328,0.54615,0.157,0.151,0,0
56.627,56.15,56.658,56.102,5223.33676,56.51567,0.07434,56.9927,0.55281,-0.477,-0.477,0,0
56.15,56.201,56.44,55.7,7911.345695,56.4835,0.17731,56.94767,0.5593,0.051,0.051,0,0
56.25,55.931,56.25,55.931,8414.139053,56.37083,0.23128,56.89663,0.57182,-0.319,-0.27,0,0
55.99,55.86,56.05,55.63,8890.67824,56.21817,0.22813,56.8525,0.59419,-0.13,-0.071,0,0
55.859,56.18,56.2,55.728,3623.223644,56.06367,0.15846,56.80772,0.62318,0.321,0.32,0,0
56.13,56.448,56.596,56.13,4225.48767,56.01167,0.16639,56.77841,0.64403,0.318,0.268,0,0
56.369,56.51,56.579,56.273,4367.867466,56.07783,0.22505,56.77467,0.64681,0.141,0.062,0,0
56.51,56.324,56.51,56.25,3029.741322,56.24933,0.24213,56.78226,0.64181,-0.186,-0.186,0,0
56.381,56.42,56.468,56.254,1874.416216,56.38183,0.14433,56.77507,0.64182,0.039,0.096,0,0
56.42,56.577,56.661,56.314,4022.282501,56.419,0.07685,56.75765,0.64607,0.157,0.157,0,0
56.479,56.575,56.7,56.479,4818.485485,56.43867,0.09099,56.71411,0.61029,0.096,-0.002,0,0
